"","V1","V2"
"9977",1,1.25
"9978",1,1.25
"9979",1,1.1
"9980",1,0.35
"9981",1,0.15
"9982",1,1.2
"9983",1,0.8
"9984",1,0.85
"9985",1,1.95
"9986",1,0.1
"9987",1,1.4
"9988",1,1.65
"9989",1,1.2
"9990",1,1.9
"9991",1,0.6
"9992",1,1.5
"9993",1,1.05
"9994",1,1.6
"9995",1,1
"9996",1,1
"9997",1,1.65
"9998",1,0.25
"9999",1,1.75
"10000",1,1.85
