"","V1","V2","V3","V4","V5","V6"
"8696",1,164,3,1.3,2,0.6
"8697",1,31,4,1.4,3,1.45
"8698",1,106,0,0.4,3,1.45
"8699",1,157,2,1.7,4,1.85
"8700",1,50,1,0.45,4,0.3
"8701",1,150,1,0.85,1,0.8
"8702",1,194,2,1.45,2,0.8
"8703",1,19,1,0.95,4,0.45
"8704",1,22,2,0.7,0,0.05
"8705",1,83,0,0.8,4,0.25
"8706",1,157,4,1.1,0,0.9
"8707",1,12,2,1.9,2,0.85
"8708",1,31,3,1.05,2,1.1
"8709",1,129,2,0.05,1,0.05
"8710",1,144,1,0.6,2,1.3
"8711",1,150,0,0.3,3,1.7
"8712",1,194,4,1.6,1,0.85
"8713",1,40,2,0.5,0,0.25
"8714",1,63,3,1.15,3,1.25
"8715",1,80,1,0.95,2,1.95
"8716",1,140,2,0.95,4,1.4
"8717",1,112,3,1.65,2,0.9
"8718",1,168,1,0.7,4,0.75
"8719",1,39,1,0.7,1,0.45
"8720",1,165,2,1.4,0,0.1
"8721",1,173,4,0.25,1,0.85
"8722",1,168,2,0.45,0,0.5
"8723",1,138,1,0.25,4,1.7
"8724",1,64,2,0.45,0,0.7
"8725",1,136,3,1.8,2,0.75
"8726",1,112,1,0.95,1,1
"8727",1,162,3,1.7,2,0.2
"8728",1,89,1,0.65,0,0.85
"8729",1,198,1,0.35,4,1.25
"8730",1,2,4,0.45,3,1.7
"8731",1,59,0,0.5,0,0.2
"8732",1,135,4,1.2,0,0.7
"8733",1,35,1,0.25,3,1.3
"8734",1,30,1,0.8,3,1.3
"8735",1,149,1,0.45,0,0.45
"8736",1,78,0,0.65,1,0.3
"8737",1,140,1,1,1,0.4
"8738",1,140,2,1.8,2,0.1
"8739",1,32,1,0.65,3,1.75
"8740",1,199,1,0.1,2,0.9
"8741",1,65,1,0.85,1,0.4
"8742",1,14,0,0.05,2,1.65
"8743",1,21,1,0.65,1,0.15
"8744",1,166,1,0.15,4,1.2
"8745",1,178,1,0.15,4,1.65
"8746",1,86,1,0.4,0,0.15
"8747",1,153,4,1.3,1,0.25
"8748",1,165,2,1.1,2,0.4
"8749",1,81,3,1.2,1,0.6
"8750",1,96,0,0.9,3,1.7
"8751",1,137,3,1.6,0,0.85
"8752",1,93,1,0.5,2,0.65
"8753",1,154,0,0.6,4,1.65
"8754",1,37,0,0.2,1,0.45
"8755",1,115,2,1.1,0,0.35
"8756",1,102,4,1.05,0,0.9
"8757",1,88,1,0.9,3,2
"8758",1,111,2,0.05,4,0.2
"8759",1,165,0,0.25,2,1.2
"8760",1,135,1,0.3,2,0.2
"8761",1,165,1,0.3,3,1.5
"8762",1,157,4,0.5,0,0.85
"8763",1,18,4,1.25,0,0.5
"8764",1,90,2,1.65,2,0.55
"8765",1,44,3,2,2,1.3
"8766",1,16,2,0.5,4,1.95
"8767",1,135,0,0.9,2,1.05
"8768",1,144,1,1,4,1.15
"8769",1,41,2,1.9,4,0.5
"8770",1,136,0,0.55,4,0.5
"8771",1,43,1,0.45,2,0.35
"8772",1,25,0,0.9,2,0.8
"8773",1,19,1,0.8,0,0.8
"8774",1,118,4,0.65,2,0.25
"8775",1,180,4,1.45,3,1.25
"8776",1,40,2,0.7,3,2
"8777",1,51,3,1.7,2,0.4
"8778",1,122,2,1.6,4,1.85
"8779",1,68,0,0.7,2,0.65
"8780",1,25,4,0.6,1,0.05
"8781",1,63,3,2,1,0.55
"8782",1,74,2,1.8,2,0.8
"8783",1,192,4,0.45,3,1.55
"8784",1,26,4,0.95,0,0.2
"8785",1,181,1,0.65,2,0.4
"8786",1,168,3,1.1,1,0.25
"8787",1,34,0,0.2,4,1.25
"8788",1,27,3,1.55,3,1.4
"8789",1,53,2,0.7,3,1.65
"8790",1,142,3,1.25,4,2
"8791",1,88,1,0.75,1,0.05
"8792",1,27,2,1.1,0,0.45
"8793",1,89,0,0.85,1,0.7
"8794",1,37,1,0.4,1,0.45
"8795",1,39,0,0.9,2,1.05
"8796",1,60,2,1.7,1,0.55
"8797",1,112,1,0.6,0,0.9
"8798",1,7,2,1.6,4,0.45
"8799",1,196,3,1.2,4,0.2
"8800",1,40,0,0.4,0,0.95
"8801",1,119,4,1.6,4,1.4
"8802",1,180,2,0.25,4,1.5
"8803",1,76,0,0.2,4,1.5
"8804",1,69,0,0.75,3,1.45
"8805",1,166,4,1.75,2,0.2
"8806",1,129,3,1.4,2,0.7
"8807",1,54,2,1,4,1.95
"8808",1,165,2,1.6,2,0.95
"8809",1,8,0,0.55,1,0.75
"8810",1,43,2,0.35,2,1.75
"8811",1,104,2,0.3,0,0.65
"8812",1,31,0,0.95,2,1.5
"8813",1,79,4,1.75,3,1.05
"8814",1,38,4,1.25,1,0.05
"8815",1,77,3,1.7,1,0.85
"8816",1,177,2,0.65,1,0.15
"8817",1,172,1,0.5,2,0.25
"8818",1,51,0,0.5,4,1.65
"8819",1,21,0,0.6,1,0.9
"8820",1,92,0,0.45,4,0.65
"8821",1,158,0,0.15,2,1.4
"8822",1,97,1,0.5,0,0.9
"8823",1,67,4,0.1,3,1.5
"8824",1,78,0,0.3,3,1.75
"8825",1,58,0,0.25,2,0.05
"8826",1,128,1,0.3,2,0.3
"8827",1,9,2,0.85,0,0.3
"8828",1,62,3,1.4,3,1.8
"8829",1,31,3,1.55,1,0.7
"8830",1,147,4,0.2,1,0.5
"8831",1,193,3,1.95,0,0.35
"8832",1,46,2,1.55,0,0.15
"8833",1,181,0,1,0,0.05
"8834",1,172,4,1.9,0,0.65
"8835",1,61,4,1.4,4,1.8
"8836",1,155,4,0.1,2,1.5
"8837",1,143,3,1.85,3,1.75
"8838",1,141,4,0.95,2,0.3
"8839",1,63,4,1.7,4,2
"8840",1,68,4,1.35,4,2
"8841",1,4,2,1,2,0.15
"8842",1,107,1,0.7,1,0.65
"8843",1,149,4,0.8,4,1.35
"8844",1,83,2,0.35,1,0.7
"8845",1,183,3,1.95,0,0.7
"8846",1,93,0,0.9,2,0.05
"8847",1,190,0,0.8,0,0.45
"8848",1,140,4,1.8,0,0.95
"8849",1,109,4,1.5,2,1.45
"8850",1,17,4,0.1,2,1.35
"8851",1,45,3,1.2,2,0.35
"8852",1,156,2,0.3,4,0.85
"8853",1,54,1,0.05,0,0.15
"8854",1,128,0,0.45,1,0.95
"8855",1,122,1,0.15,2,1.9
"8856",1,185,1,0.5,2,1.4
"8857",1,161,1,0.4,2,0.6
"8858",1,122,0,0.1,0,0.25
"8859",1,101,0,0.75,0,0.65
"8860",1,17,4,0.75,0,0.25
"8861",1,37,0,1,1,0.35
"8862",1,85,2,0.55,2,0.3
"8863",1,22,0,0.75,4,0.25
"8864",1,19,2,1.25,0,0.9
"8865",1,28,0,0.45,0,0.8
"8866",1,158,2,0.15,3,1.7
"8867",1,134,2,1.35,1,0.2
"8868",1,72,0,0.6,0,0.25
"8869",1,5,0,0.3,3,1.5
"8870",1,159,0,0.65,4,1.55
"8871",1,136,1,0.85,4,1.85
"8872",1,108,0,1,0,0.35
"8873",1,107,3,1.6,4,1.65
"8874",1,29,2,1.85,1,0.9
"8875",1,164,3,1.25,4,1.65
"8876",1,23,1,0.6,1,0.15
"8877",1,153,1,0.25,4,0.55
"8878",1,3,4,0.7,2,0.85
"8879",1,92,3,1.65,1,0.95
"8880",1,186,2,1.5,4,0.15
"8881",1,11,2,0.8,1,0.4
"8882",1,20,2,1.55,1,0.25
"8883",1,119,2,1.85,4,1.4
"8884",1,32,0,0.55,1,0.7
"8885",1,196,2,0.45,1,0.4
"8886",1,106,3,1.35,1,0.4
"8887",1,108,3,1.1,1,0.7
"8888",1,111,1,0.4,4,1.4
"8889",1,147,1,0.05,2,1.95
"8890",1,156,3,1.55,3,1.6
"8891",1,63,1,0.15,3,1.3
"8892",1,84,2,1.45,0,0.15
"8893",1,19,2,1.65,4,0.45
"8894",1,194,0,0.2,4,1.2
"8895",1,150,2,0.1,1,0.3
"8896",1,69,1,0.8,1,1
"8897",1,10,3,1.2,1,0.35
"8898",1,118,1,0.95,2,0.9
"8899",1,169,1,0.25,1,0.35
"8900",1,81,2,1.15,2,0.25
"8901",1,28,4,0.35,3,1.5
"8902",1,107,2,0.95,0,0.3
"8903",1,5,0,0.15,2,1.6
"8904",1,29,0,0.6,4,0.15
"8905",1,136,2,0.3,3,1.3
"8906",1,196,3,1.75,0,0.2
"8907",1,47,3,1.2,3,1.3
"8908",1,24,4,1.55,3,1.45
"8909",1,135,1,0.25,1,0.35
"8910",1,67,0,0.3,2,1.75
"8911",1,6,1,0.25,3,1.95
"8912",1,162,4,0.35,1,0.4
"8913",1,118,0,0.45,0,0.85
"8914",1,47,2,1.5,4,1.7
"8915",1,12,4,1,2,0.8
"8916",1,169,2,0.7,3,1.3
"8917",1,73,3,1.7,0,0.7
"8918",1,111,0,0.95,4,0.55
"8919",1,149,3,1.7,1,0.25
"8920",1,102,3,1.95,1,0.9
"8921",1,177,3,1.4,4,0.7
"8922",1,175,0,0.4,3,1.1
"8923",1,134,4,0.65,0,0.35
"8924",1,59,3,1.8,2,0.3
"8925",1,25,1,0.1,2,1.5
"8926",1,126,0,0.1,3,1.85
"8927",1,52,1,0.15,0,0.5
"8928",1,191,4,0.3,0,0.95
"8929",1,87,4,0.15,1,0.2
"8930",1,122,1,0.5,3,1.15
"8931",1,124,4,1.35,4,0.2
"8932",1,30,2,0.35,4,1.85
"8933",1,6,2,0.9,1,0.05
"8934",1,170,2,1.65,1,0.2
"8935",1,51,4,1.25,4,1.7
"8936",1,57,0,0.05,4,0.6
"8937",1,7,3,1.5,4,0.65
"8938",1,167,4,1.05,0,0.9
"8939",1,38,3,1.2,1,0.1
"8940",1,103,1,0.65,1,0.8
"8941",1,122,0,0.4,0,0.9
"8942",1,172,1,0.5,2,0.2
"8943",1,71,4,1.2,2,1.5
"8944",1,107,2,1.05,4,1.45
"8945",1,198,1,0.55,4,0.65
"8946",1,173,2,0.4,3,1.35
"8947",1,32,4,0.3,2,1.6
"8948",1,62,2,0.45,4,1.2
"8949",1,48,3,1.15,4,0.9
"8950",1,159,0,0.55,1,0.5
"8951",1,37,2,0.2,2,0.85
"8952",1,143,2,1.55,0,0.75
"8953",1,42,0,0.85,2,1.6
"8954",1,95,0,0.05,2,1.2
"8955",1,172,4,1.6,2,1.3
"8956",1,64,1,0.9,2,1.85
"8957",1,180,3,1.25,1,0.5
"8958",1,147,3,1.3,2,0.05
"8959",1,100,1,0.8,2,0.9
"8960",1,99,3,1.7,4,1.4
"8961",1,140,1,0.7,2,0.05
"8962",1,16,4,0.8,0,0.9
"8963",1,105,1,0.65,2,1.1
"8964",1,25,3,1.05,2,1
"8965",1,143,2,0.05,1,0.3
"8966",1,68,1,1,1,0.25
"8967",1,195,1,0.7,3,1.95
"8968",1,67,1,0.7,2,1.7
"8969",1,39,1,0.95,1,0.65
"8970",1,179,4,0.6,2,0.45
"8971",1,172,1,0.1,2,1.95
"8972",1,183,0,0.15,3,1.5
"8973",1,49,4,1.75,2,0.75
"8974",1,65,2,1.8,2,1.1
"8975",1,92,4,0.55,3,2
"8976",1,145,2,1.25,4,2
"8977",1,39,0,0.95,1,0.35
"8978",1,1,2,0.2,3,1.05
"8979",1,117,3,1.05,0,0.4
"8980",1,111,4,1.8,2,1.7
"8981",1,111,1,0.95,2,0.6
"8982",1,44,4,0.4,3,1.2
"8983",1,40,4,1.4,3,1.9
"8984",1,134,2,1.6,2,0.3
"8985",1,89,0,0.6,3,1.45
"8986",1,3,4,1.65,2,0.15
"8987",1,137,2,1.65,2,1.55
"8988",1,58,4,1.3,4,1.95
"8989",1,55,2,1,4,1.65
"8990",1,101,3,2,2,1.5
"8991",1,186,0,0.5,3,1.1
"8992",1,148,4,0.85,4,0.35
"8993",1,85,2,1.7,2,1.15
"8994",1,176,4,0.9,1,0.9
"8995",1,140,3,1.1,0,0.2
"8996",1,129,4,1.1,0,0.25
"8997",1,48,2,1.6,0,0.9
"8998",1,55,2,0.8,4,2
"8999",1,158,2,1.4,4,1.45
"9000",1,195,1,0.3,0,0.3
"9001",1,169,3,1.85,2,1.75
"9002",1,32,2,1.2,1,0.3
"9003",1,194,1,0.2,2,0.4
"9004",1,37,0,0.65,2,0.8
"9005",1,5,2,1.45,3,1.75
"9006",1,15,3,1.2,1,0.95
"9007",1,145,0,0.2,0,0.65
"9008",1,118,4,0.45,1,0.5
"9009",1,29,1,0.35,4,1.55
"9010",1,146,1,0.2,1,0.9
"9011",1,38,2,0.7,1,0.25
"9012",1,84,3,1.1,3,1.9
"9013",1,138,4,0.85,1,0.35
"9014",1,62,0,0.2,1,0.7
"9015",1,42,1,0.45,4,1.5
"9016",1,124,2,1.25,4,1.5
"9017",1,57,4,1.95,1,0.45
"9018",1,46,0,0.15,2,1.85
"9019",1,154,2,0.25,4,0.2
"9020",1,64,2,0.1,3,1.3
"9021",1,166,2,1.4,2,1.3
"9022",1,15,4,1.2,1,0.95
"9023",1,134,4,0.75,2,1.15
"9024",1,103,2,0.7,4,1.2
"9025",1,125,3,1.4,0,0.65
"9026",1,199,1,0.9,4,1.8
"9027",1,156,4,1.75,1,0.9
"9028",1,113,1,0.6,3,1.75
"9029",1,15,4,0.85,3,1.1
"9030",1,111,4,0.1,1,0.75
"9031",1,3,3,1.7,2,0.85
"9032",1,77,0,1,0,0.5
"9033",1,189,3,1.15,3,1.65
"9034",1,189,2,1.75,0,0.1
"9035",1,142,3,1.05,2,0.05
"9036",1,37,4,0.35,4,0.1
"9037",1,59,0,0.1,3,1.4
"9038",1,188,4,1.35,1,0.35
"9039",1,151,1,0.45,2,1.75
"9040",1,52,1,0.25,4,1.15
"9041",1,196,0,0.55,4,1
"9042",1,104,4,0.95,3,1.35
"9043",1,56,4,1.45,1,0.1
"9044",1,35,2,0.05,3,1.05
"9045",1,58,0,0.45,0,0.8
"9046",1,7,4,2,3,1.05
"9047",1,92,0,0.65,2,1.15
"9048",1,84,4,1.4,4,1.95
"9049",1,97,0,0.45,4,1.05
"9050",1,105,0,0.5,3,2
"9051",1,189,1,0.6,2,1.4
"9052",1,158,0,0.8,4,1.7
"9053",1,180,1,0.45,2,0.25
"9054",1,168,1,0.7,1,0.1
"9055",1,87,1,0.45,3,1.6
"9056",1,177,2,1.6,3,1.25
"9057",1,152,4,0.65,2,1.5
"9058",1,39,4,1.7,2,1.8
"9059",1,38,4,0.7,3,2
"9060",1,189,3,1.45,3,1.55
"9061",1,57,1,0.1,0,0.8
"9062",1,46,0,0.9,0,0.3
"9063",1,24,1,0.85,3,2
"9064",1,94,4,0.3,3,1.95
"9065",1,160,1,0.1,2,0.6
"9066",1,100,3,1.2,3,1.65
"9067",1,136,4,1.8,4,0.75
"9068",1,6,0,0.35,4,1.9
"9069",1,193,2,0.7,2,0.9
"9070",1,10,4,1.5,2,0.95
"9071",1,122,1,0.2,3,1.85
"9072",1,142,1,0.05,4,0.45
"9073",1,165,0,0.15,4,1.3
"9074",1,87,0,0.95,3,1.25
"9075",1,31,2,1.35,0,0.35
"9076",1,51,4,1.15,0,0.45
"9077",1,108,0,0.9,1,0.7
"9078",1,120,1,0.95,3,1.05
"9079",1,83,2,0.95,1,0.35
"9080",1,41,1,0.8,1,0.05
"9081",1,49,2,1.65,2,1
"9082",1,49,3,1.45,1,0.85
"9083",1,74,0,0.55,2,1.2
"9084",1,63,2,0.3,4,0.5
"9085",1,114,3,1.15,0,0.1
"9086",1,72,2,1.95,0,0.3
"9087",1,161,4,1.15,4,0.35
"9088",1,45,0,0.05,4,0.85
"9089",1,180,4,1.25,0,0.15
"9090",1,4,2,1.15,1,0.35
"9091",1,79,2,0.3,2,0.85
"9092",1,73,2,0.8,0,0.8
"9093",1,32,4,0.95,0,0.1
"9094",1,139,2,1.2,1,0.15
"9095",1,16,1,0.6,3,2
"9096",1,155,4,0.65,2,1.05
"9097",1,149,2,1.3,2,1.25
"9098",1,151,4,0.45,2,1.2
"9099",1,112,0,0.85,1,0.35
"9100",1,104,1,0.1,3,1.2
"9101",1,140,1,0.4,0,0.65
"9102",1,75,4,1.2,0,0.45
"9103",1,23,1,1,0,0.6
"9104",1,72,4,1.35,3,1.15
"9105",1,52,1,0.65,3,1.15
"9106",1,86,4,1.35,2,0.45
"9107",1,7,0,0.45,1,0.45
"9108",1,98,0,0.8,4,1
"9109",1,112,1,0.4,4,0.45
"9110",1,93,1,0.1,2,0.85
"9111",1,53,0,1,0,0.4
"9112",1,12,1,0.6,4,0.25
"9113",1,53,0,1,2,0.7
"9114",1,20,3,1.15,1,0.5
"9115",1,118,4,1.15,1,0.6
"9116",1,193,1,0.1,4,1.55
"9117",1,16,1,0.15,1,0.2
"9118",1,16,0,0.4,4,0.9
"9119",1,44,1,0.75,2,1
"9120",1,115,2,1.6,0,0.9
"9121",1,62,2,0.75,3,1.1
"9122",1,88,1,0.55,1,0.7
"9123",1,189,0,0.55,1,0.55
"9124",1,65,4,1.3,0,0.25
"9125",1,101,3,1.95,3,1.15
"9126",1,193,4,0.45,2,1.6
"9127",1,188,1,0.25,0,0.25
"9128",1,72,4,0.9,4,0.95
"9129",1,127,2,1.1,4,0.45
"9130",1,19,3,1.3,0,0.6
"9131",1,160,0,0.7,4,1.85
"9132",1,56,0,0.85,1,0.95
"9133",1,109,2,0.75,0,0.2
"9134",1,125,0,0.6,4,2
"9135",1,19,2,0.3,3,1.55
"9136",1,11,0,0.6,0,0.35
"9137",1,20,2,1.05,2,0.85
"9138",1,23,0,1,0,0.05
"9139",1,47,1,0.45,1,0.3
"9140",1,3,4,0.2,0,0.25
"9141",1,84,3,2,4,0.35
"9142",1,13,0,0.8,2,1.3
"9143",1,191,2,1.15,4,0.35
"9144",1,155,1,0.8,3,1.8
"9145",1,196,2,0.25,2,0.1
"9146",1,92,1,0.55,4,0.2
"9147",1,23,2,0.75,4,1.1
"9148",1,2,2,1.95,4,1.55
"9149",1,143,4,0.25,4,0.95
"9150",1,39,2,0.35,0,0.9
"9151",1,178,4,0.4,2,1.05
"9152",1,79,2,0.95,4,0.35
"9153",1,197,1,0.95,0,0.25
"9154",1,21,4,0.05,0,0.65
"9155",1,171,2,0.55,4,1.3
"9156",1,14,2,0.25,3,1.95
"9157",1,35,3,1.05,0,0.65
"9158",1,54,1,0.4,2,1.8
"9159",1,18,4,0.9,3,1.55
"9160",1,193,0,0.1,0,0.15
"9161",1,129,4,0.35,4,0.6
"9162",1,106,1,0.9,0,0.65
"9163",1,81,1,0.95,4,0.65
"9164",1,46,1,0.95,1,0.3
"9165",1,103,1,0.85,0,0.3
"9166",1,108,2,0.05,0,0.5
"9167",1,164,3,1.35,4,1.95
"9168",1,102,1,0.3,0,0.6
"9169",1,79,2,1.2,2,1.5
"9170",1,134,4,0.5,0,0.85
"9171",1,14,3,1.85,4,1.15
"9172",1,102,2,0.3,1,0.35
"9173",1,158,1,0.7,1,0.4
"9174",1,187,2,1.55,3,1.8
"9175",1,131,3,1.95,2,1.3
"9176",1,168,3,1.1,2,0.2
"9177",1,190,2,1.35,0,0.65
"9178",1,21,2,1.5,2,1.25
"9179",1,20,0,1,4,0.85
"9180",1,156,3,1.35,3,1.25
"9181",1,158,3,1.5,1,0.3
"9182",1,182,0,0.45,3,1.4
"9183",1,16,2,0.6,0,0.7
"9184",1,26,3,1.65,1,0.8
"9185",1,63,0,0.8,3,1.75
"9186",1,53,2,0.6,3,1.4
"9187",1,32,4,1.9,1,0.95
"9188",1,124,4,1.6,0,0.75
"9189",1,12,4,1.15,4,0.8
"9190",1,179,0,0.2,3,1.1
"9191",1,47,2,0.3,0,1
"9192",1,79,0,0.25,1,0.2
"9193",1,66,2,1.75,0,0.1
"9194",1,74,2,0.3,4,1.35
"9195",1,102,0,1,1,0.4
"9196",1,124,1,0.7,3,1.65
"9197",1,52,1,0.85,1,0.75
"9198",1,197,3,1.55,3,1.1
"9199",1,93,0,0.25,4,0.35
"9200",1,186,0,0.45,1,0.05
"9201",1,157,4,0.75,3,1.5
"9202",1,130,0,0.75,2,1.85
"9203",1,78,4,1.75,1,0.2
"9204",1,188,4,1.8,2,0.95
"9205",1,55,0,0.1,2,1.05
"9206",1,82,0,0.5,0,0.3
"9207",1,169,2,1.45,4,0.7
"9208",1,175,0,0.9,0,0.7
"9209",1,33,0,0.15,2,1.95
"9210",1,189,1,0.95,3,1.4
"9211",1,188,3,1.85,2,0.15
"9212",1,102,1,0.25,4,0.95
"9213",1,63,4,0.6,4,1.55
"9214",1,180,4,0.15,1,0.2
"9215",1,138,4,1.5,2,0.6
"9216",1,176,1,0.75,3,1.85
"9217",1,100,0,0.75,0,0.65
"9218",1,38,2,1.95,0,0.7
"9219",1,72,0,1,1,1
"9220",1,93,0,1,3,1.85
"9221",1,55,1,0.45,0,0.7
"9222",1,116,2,1.45,2,1.4
"9223",1,71,0,0.35,3,2
"9224",1,21,0,0.45,0,0.9
"9225",1,65,2,1,2,0.7
"9226",1,147,0,0.5,0,0.4
"9227",1,58,2,1.9,2,1.25
"9228",1,27,4,0.4,0,0.25
"9229",1,2,1,0.8,2,1.65
"9230",1,110,1,0.25,4,1.2
"9231",1,8,4,0.35,2,1.1
"9232",1,59,2,1.25,2,0.1
"9233",1,101,4,1.05,1,0.1
"9234",1,190,0,0.75,0,0.5
"9235",1,75,3,1.85,4,0.7
"9236",1,88,4,1.8,4,0.1
"9237",1,162,4,0.9,1,1
"9238",1,158,4,1.8,2,1.65
"9239",1,185,0,0.3,2,1.8
"9240",1,128,0,0.1,2,1.35
"9241",1,46,1,0.65,0,0.1
"9242",1,18,0,0.15,3,1.45
"9243",1,99,0,0.6,0,0.65
"9244",1,79,4,0.7,0,0.75
"9245",1,188,3,1.1,4,0.6
"9246",1,87,1,0.3,0,1
"9247",1,47,3,1.2,3,1.95
"9248",1,65,1,0.05,1,0.45
"9249",1,152,0,0.95,4,0.65
"9250",1,62,1,0.85,0,0.3
"9251",1,101,1,0.2,2,0.9
"9252",1,6,0,0.85,4,1.7
"9253",1,65,2,1.8,3,1.7
"9254",1,120,1,0.4,3,1.65
"9255",1,107,3,1.6,2,1.3
"9256",1,113,2,0.6,4,2
"9257",1,104,4,0.3,0,0.5
"9258",1,25,0,0.9,2,1
"9259",1,40,1,0.3,1,0.95
"9260",1,191,4,1.05,0,0.8
"9261",1,116,2,1.35,2,0.55
"9262",1,119,1,0.85,4,0.15
"9263",1,5,0,0.75,0,0.1
"9264",1,127,4,1.3,0,0.8
"9265",1,78,0,0.3,2,1.8
"9266",1,44,1,0.1,3,1.35
"9267",1,160,2,0.25,4,1.75
"9268",1,100,2,0.2,4,0.8
"9269",1,91,1,0.5,1,0.35
"9270",1,53,0,0.15,3,1.9
"9271",1,93,2,1.35,0,0.9
"9272",1,112,4,2,2,0.35
"9273",1,39,3,1.9,4,1.8
"9274",1,145,2,0.15,3,1.5
"9275",1,152,0,0.25,4,0.2
"9276",1,166,0,0.75,3,1.55
"9277",1,43,1,0.35,4,0.25
"9278",1,179,4,1.95,2,0.25
"9279",1,26,0,0.2,0,0.05
"9280",1,198,1,0.8,0,0.25
"9281",1,194,1,0.85,3,2
"9282",1,36,2,1.4,1,0.6
"9283",1,178,0,0.55,0,0.1
"9284",1,37,4,0.8,2,0.9
"9285",1,132,1,0.1,4,0.85
"9286",1,53,4,1.75,2,1.7
"9287",1,74,2,1.7,3,1.9
"9288",1,129,2,0.1,1,0.45
"9289",1,47,4,1.05,0,0.7
"9290",1,182,0,0.4,1,1
"9291",1,3,4,1.7,0,0.7
"9292",1,184,1,0.7,1,0.25
"9293",1,113,0,0.85,0,0.3
"9294",1,98,1,0.9,2,1.35
"9295",1,186,2,1.05,4,0.05
"9296",1,35,0,1,0,0.4
"9297",1,89,0,0.55,1,0.75
"9298",1,156,3,1.25,1,0.95
"9299",1,21,0,0.2,3,1.85
"9300",1,6,3,1.3,3,1.9
"9301",1,180,0,0.95,4,1.3
"9302",1,14,4,1.5,0,0.7
"9303",1,150,0,0.8,4,0.95
"9304",1,144,4,0.15,2,1.4
"9305",1,21,3,1.35,3,2
"9306",1,157,4,1.75,4,1.45
"9307",1,132,0,0.4,4,1.45
"9308",1,61,1,0.85,3,1.8
"9309",1,51,2,0.8,4,1.6
"9310",1,19,2,0.65,3,1.2
"9311",1,23,3,1.8,3,1.2
"9312",1,10,1,0.75,0,0.3
"9313",1,15,4,0.7,1,0.55
"9314",1,120,1,0.2,4,1.1
"9315",1,13,2,1.25,3,1.5
"9316",1,22,4,0.85,1,0.8
"9317",1,22,1,0.55,2,1.35
"9318",1,63,4,0.05,2,1.3
"9319",1,1,4,1.8,4,1.6
"9320",1,190,2,1.1,1,1
"9321",1,32,3,1.75,4,1.55
"9322",1,97,0,0.1,1,0.25
"9323",1,25,3,1.7,1,0.9
"9324",1,51,2,0.1,0,0.2
"9325",1,31,3,1.75,0,0.6
"9326",1,51,3,1.4,4,1.35
"9327",1,104,4,0.25,1,0.05
"9328",1,172,3,1.3,0,0.75
"9329",1,49,0,0.9,4,0.95
"9330",1,167,1,0.9,3,1.95
"9331",1,146,3,1.95,1,0.4
"9332",1,78,4,0.55,2,1.5
"9333",1,16,1,0.05,1,0.35
"9334",1,36,1,0.2,0,0.5
"9335",1,88,0,0.55,2,1.2
"9336",1,117,1,0.25,2,1.3
"9337",1,124,4,1.85,0,0.15
"9338",1,113,3,1.95,2,1.55
"9339",1,81,0,0.5,2,0.9
"9340",1,103,1,0.4,1,0.85
"9341",1,109,2,1.8,0,0.6
"9342",1,77,3,1.75,3,1.85
"9343",1,150,0,1,4,0.85
"9344",1,18,3,1.25,0,0.4
"9345",1,41,4,1.4,2,0.45
"9346",1,27,4,0.45,1,0.85
"9347",1,118,2,0.85,4,0.55
"9348",1,3,3,1.65,1,0.35
"9349",1,99,0,0.75,4,1.9
"9350",1,167,4,0.65,2,1.25
"9351",1,14,3,1.55,0,0.9
"9352",1,69,4,0.2,3,1.55
"9353",1,18,1,0.95,1,0.2
"9354",1,38,0,0.25,4,1.2
"9355",1,165,0,0.25,1,0.15
"9356",1,69,2,0.05,1,0.8
"9357",1,76,2,1.3,0,0.35
"9358",1,47,1,0.65,0,0.45
"9359",1,94,2,1.25,4,0.8
"9360",1,143,2,0.75,4,1.45
"9361",1,182,3,1.55,0,0.75
"9362",1,131,0,0.85,0,1
"9363",1,28,1,0.1,0,0.45
"9364",1,173,1,0.9,1,0.95
"9365",1,164,2,1.75,4,0.65
"9366",1,158,2,0.95,0,0.85
"9367",1,90,0,0.85,1,0.05
"9368",1,156,4,1.85,0,0.35
"9369",1,39,1,0.9,0,0.95
"9370",1,149,3,1.5,3,1.35
"9371",1,83,3,1.5,2,1.6
"9372",1,187,4,1.1,2,1.35
"9373",1,154,1,0.55,1,0.9
"9374",1,148,4,0.6,1,1
"9375",1,58,0,0.3,3,1.7
"9376",1,95,3,1.7,2,1.35
"9377",1,58,3,1.5,1,0.65
"9378",1,131,1,0.15,0,0.55
"9379",1,182,0,0.15,2,1.45
"9380",1,153,2,0.2,1,0.7
"9381",1,146,4,1.95,1,0.85
"9382",1,80,4,1,0,0.55
"9383",1,165,4,1.8,2,1.9
"9384",1,17,1,0.1,0,0.65
"9385",1,80,4,1.8,2,0.9
"9386",1,132,4,0.65,2,0.65
"9387",1,154,2,1.2,3,1.1
"9388",1,7,3,2,0,0.35
"9389",1,136,0,0.95,1,0.9
"9390",1,179,0,0.8,4,0.35
"9391",1,31,1,0.6,4,1.1
"9392",1,57,2,0.75,0,0.75
"9393",1,53,0,0.25,3,1.85
"9394",1,42,4,0.95,2,1.3
"9395",1,194,1,1,1,0.55
"9396",1,125,2,1.65,0,0.85
"9397",1,124,0,0.25,0,0.9
"9398",1,184,3,1.25,1,0.25
"9399",1,170,0,0.15,4,0.75
"9400",1,174,2,0.4,0,0.4
